[{'label': 'joy', 'score': 0.5800939202308655}]
[{'label': 'others', 'score': 0.4840736985206604}]
[{'label': 'others', 'score': 0.6752215623855591}]
[{'label': 'joy', 'score': 0.8101987242698669}]
[{'label': 'joy', 'score': 0.5602586269378662}]
[{'label': 'others', 'score': 0.48265713453292847}]
[{'label': 'others', 'score': 0.6260315179824829}]
[{'label': 'joy', 'score': 0.7613126039505005}]
[{'label': 'others', 'score': 0.6307047605514526}]
[{'label': 'joy', 'score': 0.7605955600738525}]
[{'label': 'joy', 'score': 0.48460811376571655}]
[{'label': 'others', 'score': 0.7110806703567505}]
[{'label': 'others', 'score': 0.48776528239250183}]
[{'label': 'others', 'score': 0.9241677522659302}]
[{'label': 'others', 'score': 0.7524440288543701}]
[{'label': 'anger', 'score': 0.767475962638855}]
[{'label': 'others', 'score': 0.5562242865562439}]
[{'label': 'anger', 'score': 0.7241953611373901}]
[{'label': 'others', 'score': 0.6914811134338379}]
[{'label': 'others', 'score': 0.7222888469696045}]
[{'label': 'joy', 'score': 0.663667619228363}]
[{'label': 'joy', 'score': 0.689082682132721}]
[{'label': 'anger', 'score': 0.6751672029495239}]
[{'label': 'others', 'score': 0.6152099370956421}]
[{'label': 'joy', 'score': 0.6123666763305664}]
[{'label': 'others', 'score': 0.8294544816017151}]
[{'label': 'joy', 'score': 0.7139120697975159}]
[{'label': 'others', 'score': 0.5826455354690552}]
[{'label': 'joy', 'score': 0.6734260320663452}]
[{'label': 'others', 'score': 0.45245519280433655}]
[{'label': 'joy', 'score': 0.4674637019634247}]
[{'label': 'others', 'score': 0.5003138780593872}]
[{'label': 'others', 'score': 0.7731461524963379}]
[{'label': 'anger', 'score': 0.7203813791275024}]
[{'label': 'others', 'score': 0.7300640344619751}]
[{'label': 'others', 'score': 0.8919382691383362}]
[{'label': 'joy', 'score': 0.8818379640579224}]
[{'label': 'others', 'score': 0.6176615357398987}]
[{'label': 'anger', 'score': 0.5901816487312317}]
[{'label': 'others', 'score': 0.6641196608543396}]
[{'label': 'others', 'score': 0.47605904936790466}]
[{'label': 'others', 'score': 0.666139543056488}]
[{'label': 'anger', 'score': 0.5278165936470032}]
[{'label': 'others', 'score': 0.693396806716919}]
[{'label': 'others', 'score': 0.5778890252113342}]
[{'label': 'others', 'score': 0.4322023391723633}]
[{'label': 'joy', 'score': 0.42406582832336426}]
[{'label': 'others', 'score': 0.8691591024398804}]
[{'label': 'others', 'score': 0.9286600947380066}]
[{'label': 'others', 'score': 0.49041807651519775}]
[{'label': 'others', 'score': 0.8260229825973511}]
[{'label': 'sadness', 'score': 0.3389396369457245}]
[{'label': 'others', 'score': 0.6832975745201111}]
[{'label': 'joy', 'score': 0.7866312861442566}]
[{'label': 'others', 'score': 0.620056688785553}]
[{'label': 'joy', 'score': 0.532342255115509}]
[{'label': 'others', 'score': 0.7068668603897095}]
[{'label': 'joy', 'score': 0.9147800207138062}]
[{'label': 'others', 'score': 0.7489973902702332}]
[{'label': 'others', 'score': 0.6905327439308167}]
[{'label': 'anger', 'score': 0.7738475203514099}]
[{'label': 'joy', 'score': 0.6094048023223877}]
[{'label': 'others', 'score': 0.6252985000610352}]
[{'label': 'others', 'score': 0.49651941657066345}]
[{'label': 'joy', 'score': 0.526324987411499}]
[{'label': 'others', 'score': 0.7486878037452698}]
[{'label': 'others', 'score': 0.8335482478141785}]
[{'label': 'others', 'score': 0.5599120259284973}]
[{'label': 'joy', 'score': 0.9416645765304565}]
[{'label': 'others', 'score': 0.7130522727966309}]
[{'label': 'anger', 'score': 0.45099684596061707}]
[{'label': 'joy', 'score': 0.7130158543586731}]
[{'label': 'others', 'score': 0.5213333368301392}]
[{'label': 'joy', 'score': 0.4590708911418915}]
[{'label': 'joy', 'score': 0.5356504917144775}]
[{'label': 'joy', 'score': 0.35143163800239563}]
[{'label': 'joy', 'score': 0.5365983843803406}]
[{'label': 'others', 'score': 0.7481731176376343}]
[{'label': 'others', 'score': 0.5177033543586731}]
[{'label': 'joy', 'score': 0.8037898540496826}]
[{'label': 'others', 'score': 0.7754338979721069}]
[{'label': 'others', 'score': 0.7938922047615051}]
[{'label': 'others', 'score': 0.7110806703567505}]
[{'label': 'others', 'score': 0.542655348777771}]
[{'label': 'others', 'score': 0.5275945067405701}]
[{'label': 'others', 'score': 0.6902658939361572}]
[{'label': 'others', 'score': 0.9157180190086365}]
[{'label': 'joy', 'score': 0.6361328959465027}]
[{'label': 'anger', 'score': 0.4734668433666229}]
[{'label': 'others', 'score': 0.5555985569953918}]
[{'label': 'others', 'score': 0.8335482478141785}]
[{'label': 'joy', 'score': 0.6596717834472656}]
[{'label': 'joy', 'score': 0.5596806406974792}]
[{'label': 'others', 'score': 0.5554803013801575}]
[{'label': 'others', 'score': 0.6716555953025818}]
[{'label': 'others', 'score': 0.5457844138145447}]
[{'label': 'others', 'score': 0.6302227973937988}]
[{'label': 'others', 'score': 0.7770950198173523}]
[{'label': 'sadness', 'score': 0.4780610501766205}]
[{'label': 'others', 'score': 0.802317202091217}]
[{'label': 'sadness', 'score': 0.4855470359325409}]
[{'label': 'others', 'score': 0.8537952899932861}]
[{'label': 'others', 'score': 0.6671204566955566}]
[{'label': 'others', 'score': 0.6630052924156189}]
[{'label': 'joy', 'score': 0.522767186164856}]
[{'label': 'joy', 'score': 0.7615854144096375}]
[{'label': 'others', 'score': 0.7380536198616028}]
[{'label': 'others', 'score': 0.8918933272361755}]
[{'label': 'others', 'score': 0.8527061939239502}]
[{'label': 'others', 'score': 0.9056551456451416}]
[{'label': 'others', 'score': 0.5976044535636902}]
[{'label': 'others', 'score': 0.6484893560409546}]
[{'label': 'anger', 'score': 0.7878748774528503}]
[{'label': 'joy', 'score': 0.6372679471969604}]
[{'label': 'anger', 'score': 0.8012849688529968}]
[{'label': 'anger', 'score': 0.4393053650856018}]
[{'label': 'others', 'score': 0.7505170702934265}]
[{'label': 'others', 'score': 0.9217995405197144}]
[{'label': 'anger', 'score': 0.4073376953601837}]
[{'label': 'anger', 'score': 0.326901912689209}]
[{'label': 'others', 'score': 0.8768320083618164}]
[{'label': 'anger', 'score': 0.6187772154808044}]
[{'label': 'others', 'score': 0.8433367013931274}]
[{'label': 'others', 'score': 0.3845996558666229}]
[{'label': 'anger', 'score': 0.803210973739624}]
[{'label': 'others', 'score': 0.6939313411712646}]
[{'label': 'anger', 'score': 0.6757943034172058}]
[{'label': 'others', 'score': 0.7041175961494446}]
[{'label': 'joy', 'score': 0.7774482369422913}]
[{'label': 'joy', 'score': 0.5374459624290466}]
[{'label': 'others', 'score': 0.8693519234657288}]
[{'label': 'others', 'score': 0.8240089416503906}]
[{'label': 'anger', 'score': 0.47280433773994446}]
[{'label': 'joy', 'score': 0.5295484066009521}]
[{'label': 'others', 'score': 0.7436587810516357}]
[{'label': 'anger', 'score': 0.49451276659965515}]
[{'label': 'others', 'score': 0.5706474781036377}]
[{'label': 'others', 'score': 0.9093258380889893}]
[{'label': 'others', 'score': 0.6321215629577637}]
[{'label': 'joy', 'score': 0.7005516290664673}]
[{'label': 'others', 'score': 0.4503668248653412}]
[{'label': 'others', 'score': 0.7391119003295898}]
[{'label': 'joy', 'score': 0.7205331921577454}]
[{'label': 'anger', 'score': 0.5969662666320801}]
[{'label': 'others', 'score': 0.8869709968566895}]
[{'label': 'others', 'score': 0.6424074172973633}]
[{'label': 'others', 'score': 0.9067763686180115}]
[{'label': 'others', 'score': 0.7741068601608276}]
[{'label': 'others', 'score': 0.8086681962013245}]
[{'label': 'others', 'score': 0.8836977481842041}]
[{'label': 'others', 'score': 0.8268534541130066}]
[{'label': 'others', 'score': 0.9361436367034912}]
[{'label': 'joy', 'score': 0.8213526606559753}]
[{'label': 'others', 'score': 0.5392414927482605}]
[{'label': 'joy', 'score': 0.582914412021637}]
[{'label': 'others', 'score': 0.89069002866745}]
[{'label': 'joy', 'score': 0.5203752517700195}]
[{'label': 'joy', 'score': 0.8535350561141968}]
[{'label': 'others', 'score': 0.8401563167572021}]
[{'label': 'others', 'score': 0.5162773728370667}]
[{'label': 'others', 'score': 0.9114735126495361}]
[{'label': 'others', 'score': 0.8552244305610657}]
[{'label': 'others', 'score': 0.8552244305610657}]
[{'label': 'others', 'score': 0.6280006766319275}]
[{'label': 'anger', 'score': 0.6700711250305176}]
[{'label': 'anger', 'score': 0.5661582350730896}]
[{'label': 'others', 'score': 0.6637058854103088}]
[{'label': 'others', 'score': 0.4791087508201599}]
[{'label': 'others', 'score': 0.8333610892295837}]
[{'label': 'others', 'score': 0.7992718815803528}]
[{'label': 'others', 'score': 0.4170350730419159}]
[{'label': 'joy', 'score': 0.8237992525100708}]
[{'label': 'anger', 'score': 0.7945106625556946}]
[{'label': 'anger', 'score': 0.568742036819458}]
[{'label': 'others', 'score': 0.7903485894203186}]
[{'label': 'joy', 'score': 0.6108211278915405}]
[{'label': 'joy', 'score': 0.511305034160614}]
[{'label': 'others', 'score': 0.863425612449646}]
[{'label': 'others', 'score': 0.8922843337059021}]
[{'label': 'others', 'score': 0.7743041515350342}]
[{'label': 'joy', 'score': 0.585026741027832}]
[{'label': 'others', 'score': 0.8215669989585876}]
[{'label': 'joy', 'score': 0.5278605222702026}]
[{'label': 'others', 'score': 0.8439851403236389}]
[{'label': 'others', 'score': 0.5025249719619751}]
[{'label': 'joy', 'score': 0.9275924563407898}]
[{'label': 'others', 'score': 0.7565078139305115}]
[{'label': 'others', 'score': 0.6976400017738342}]
[{'label': 'others', 'score': 0.7233836650848389}]
[{'label': 'others', 'score': 0.799483597278595}]
[{'label': 'others', 'score': 0.7517548203468323}]
[{'label': 'joy', 'score': 0.5287677049636841}]
[{'label': 'others', 'score': 0.6352538466453552}]
[{'label': 'joy', 'score': 0.6927391886711121}]
[{'label': 'others', 'score': 0.8148537278175354}]
[{'label': 'others', 'score': 0.8960203528404236}]
[{'label': 'others', 'score': 0.8257434368133545}]
[{'label': 'joy', 'score': 0.5510069727897644}]
[{'label': 'anger', 'score': 0.6890373826026917}]
[{'label': 'anger', 'score': 0.6198395490646362}]
[{'label': 'others', 'score': 0.7843919992446899}]
[{'label': 'others', 'score': 0.9207064509391785}]
[{'label': 'others', 'score': 0.799212634563446}]
[{'label': 'others', 'score': 0.9036720991134644}]
[{'label': 'others', 'score': 0.7098344564437866}]
[{'label': 'others', 'score': 0.8668253421783447}]
[{'label': 'others', 'score': 0.8770164251327515}]
[{'label': 'others', 'score': 0.9214702248573303}]
[{'label': 'sadness', 'score': 0.5328274965286255}]
[{'label': 'others', 'score': 0.8917282223701477}]
[{'label': 'others', 'score': 0.9192177057266235}]
[{'label': 'others', 'score': 0.4868229627609253}]
[{'label': 'joy', 'score': 0.8142352104187012}]
[{'label': 'joy', 'score': 0.5436182022094727}]
[{'label': 'others', 'score': 0.5002662539482117}]
[{'label': 'joy', 'score': 0.866508424282074}]
[{'label': 'others', 'score': 0.6549265384674072}]
[{'label': 'others', 'score': 0.7036579251289368}]
[{'label': 'others', 'score': 0.9262050986289978}]
[{'label': 'joy', 'score': 0.5804271101951599}]
[{'label': 'joy', 'score': 0.7402037978172302}]
[{'label': 'joy', 'score': 0.855255126953125}]
[{'label': 'joy', 'score': 0.9008631706237793}]
[{'label': 'joy', 'score': 0.6769793629646301}]
[{'label': 'joy', 'score': 0.8698098659515381}]
[{'label': 'others', 'score': 0.8600389361381531}]
[{'label': 'others', 'score': 0.7422360181808472}]
[{'label': 'others', 'score': 0.7491824626922607}]
[{'label': 'others', 'score': 0.8566402792930603}]
[{'label': 'joy', 'score': 0.8207185864448547}]
[{'label': 'joy', 'score': 0.7934415340423584}]
[{'label': 'joy', 'score': 0.42314571142196655}]
[{'label': 'joy', 'score': 0.7177503108978271}]
[{'label': 'others', 'score': 0.8195539116859436}]
[{'label': 'others', 'score': 0.6981189846992493}]
[{'label': 'others', 'score': 0.7057286500930786}]
[{'label': 'others', 'score': 0.6561392545700073}]
[{'label': 'others', 'score': 0.6901981830596924}]
[{'label': 'anger', 'score': 0.4999880790710449}]
[{'label': 'joy', 'score': 0.6186733245849609}]
[{'label': 'anger', 'score': 0.46619653701782227}]
[{'label': 'joy', 'score': 0.9472855925559998}]
[{'label': 'others', 'score': 0.6572689414024353}]
[{'label': 'anger', 'score': 0.6986387968063354}]
[{'label': 'others', 'score': 0.5420099496841431}]
[{'label': 'others', 'score': 0.8651333451271057}]
[{'label': 'others', 'score': 0.8984043598175049}]
[{'label': 'others', 'score': 0.8978334665298462}]
[{'label': 'joy', 'score': 0.47140464186668396}]
[{'label': 'others', 'score': 0.7500794529914856}]
[{'label': 'others', 'score': 0.8160291314125061}]
[{'label': 'others', 'score': 0.8361790180206299}]
[{'label': 'others', 'score': 0.6286395788192749}]
[{'label': 'others', 'score': 0.822357177734375}]
[{'label': 'others', 'score': 0.7618211507797241}]
[{'label': 'others', 'score': 0.8695793747901917}]
[{'label': 'others', 'score': 0.7747273445129395}]
[{'label': 'others', 'score': 0.6838007569313049}]
[{'label': 'joy', 'score': 0.5280269384384155}]
[{'label': 'others', 'score': 0.8966070413589478}]
[{'label': 'joy', 'score': 0.7748923301696777}]
[{'label': 'others', 'score': 0.8949941396713257}]
[{'label': 'others', 'score': 0.5283693075180054}]
[{'label': 'others', 'score': 0.8778683543205261}]
[{'label': 'others', 'score': 0.6099205613136292}]
[{'label': 'joy', 'score': 0.7748923301696777}]
[{'label': 'others', 'score': 0.7898656725883484}]
[{'label': 'others', 'score': 0.6231225728988647}]
[{'label': 'others', 'score': 0.7256485819816589}]
[{'label': 'others', 'score': 0.8744732737541199}]
[{'label': 'others', 'score': 0.592481255531311}]
[{'label': 'others', 'score': 0.6407237648963928}]
[{'label': 'others', 'score': 0.8633964657783508}]
[{'label': 'joy', 'score': 0.7879055142402649}]
[{'label': 'others', 'score': 0.7994814515113831}]
[{'label': 'others', 'score': 0.6749005913734436}]
[{'label': 'others', 'score': 0.8617153763771057}]
[{'label': 'others', 'score': 0.5675660967826843}]
[{'label': 'others', 'score': 0.6870660781860352}]
[{'label': 'others', 'score': 0.8566795587539673}]
[{'label': 'others', 'score': 0.8374402523040771}]
[{'label': 'others', 'score': 0.6176538467407227}]
[{'label': 'others', 'score': 0.5337285399436951}]
[{'label': 'joy', 'score': 0.5599963665008545}]
[{'label': 'others', 'score': 0.47835013270378113}]
[{'label': 'joy', 'score': 0.7917712330818176}]
[{'label': 'joy', 'score': 0.6449044942855835}]
[{'label': 'others', 'score': 0.830924391746521}]
[{'label': 'joy', 'score': 0.9390164017677307}]
[{'label': 'others', 'score': 0.882853090763092}]
[{'label': 'others', 'score': 0.37704241275787354}]
[{'label': 'others', 'score': 0.9037025570869446}]
[{'label': 'others', 'score': 0.8685399293899536}]
[{'label': 'others', 'score': 0.9056530594825745}]
[{'label': 'others', 'score': 0.6249284148216248}]
[{'label': 'joy', 'score': 0.5942286252975464}]
[{'label': 'others', 'score': 0.5752086043357849}]
[{'label': 'others', 'score': 0.46545547246932983}]
[{'label': 'others', 'score': 0.932604968547821}]
[{'label': 'joy', 'score': 0.6457417011260986}]
[{'label': 'others', 'score': 0.7056997418403625}]
[{'label': 'others', 'score': 0.8604702353477478}]
[{'label': 'others', 'score': 0.803776741027832}]
[{'label': 'joy', 'score': 0.6663212180137634}]
[{'label': 'others', 'score': 0.9148501753807068}]
[{'label': 'others', 'score': 0.35545721650123596}]
[{'label': 'others', 'score': 0.9203684329986572}]
[{'label': 'others', 'score': 0.8433728218078613}]
[{'label': 'others', 'score': 0.9148537516593933}]
[{'label': 'others', 'score': 0.7601600885391235}]
[{'label': 'others', 'score': 0.8875871896743774}]
[{'label': 'others', 'score': 0.8848063349723816}]
[{'label': 'others', 'score': 0.7517141103744507}]
[{'label': 'others', 'score': 0.5936691761016846}]
[{'label': 'others', 'score': 0.5874439477920532}]
[{'label': 'others', 'score': 0.8106142282485962}]
[{'label': 'anger', 'score': 0.7084875702857971}]
[{'label': 'others', 'score': 0.8746517300605774}]
[{'label': 'others', 'score': 0.8896040916442871}]
[{'label': 'others', 'score': 0.5348192453384399}]
[{'label': 'others', 'score': 0.586173951625824}]
[{'label': 'others', 'score': 0.8830997943878174}]
[{'label': 'others', 'score': 0.8440947532653809}]
[{'label': 'others', 'score': 0.7599812150001526}]
[{'label': 'others', 'score': 0.8781132698059082}]
[{'label': 'others', 'score': 0.8606203198432922}]
[{'label': 'anger', 'score': 0.6182258129119873}]
[{'label': 'anger', 'score': 0.7707691788673401}]
[{'label': 'anger', 'score': 0.45677635073661804}]
[{'label': 'others', 'score': 0.8269591927528381}]
[{'label': 'others', 'score': 0.5654314756393433}]
[{'label': 'anger', 'score': 0.4379848539829254}]
[{'label': 'others', 'score': 0.8518385887145996}]
[{'label': 'others', 'score': 0.8978720903396606}]
[{'label': 'others', 'score': 0.8916466236114502}]
[{'label': 'others', 'score': 0.451989084482193}]
[{'label': 'others', 'score': 0.8833276629447937}]
[{'label': 'others', 'score': 0.6424113512039185}]
[{'label': 'others', 'score': 0.9074068665504456}]
[{'label': 'others', 'score': 0.4517102539539337}]
[{'label': 'others', 'score': 0.8448492884635925}]
[{'label': 'others', 'score': 0.6945650577545166}]
[{'label': 'anger', 'score': 0.6596478819847107}]
[{'label': 'others', 'score': 0.5258024334907532}]
[{'label': 'joy', 'score': 0.7781041264533997}]
[{'label': 'others', 'score': 0.8863109350204468}]
[{'label': 'others', 'score': 0.7676029205322266}]
[{'label': 'others', 'score': 0.5851536989212036}]
[{'label': 'anger', 'score': 0.6185372471809387}]
[{'label': 'others', 'score': 0.8927448391914368}]
[{'label': 'others', 'score': 0.8098214268684387}]
[{'label': 'others', 'score': 0.8852216005325317}]
[{'label': 'sadness', 'score': 0.4703655242919922}]
[{'label': 'others', 'score': 0.8991747498512268}]
[{'label': 'others', 'score': 0.9054166078567505}]
[{'label': 'anger', 'score': 0.8007529377937317}]
[{'label': 'anger', 'score': 0.7380927205085754}]
[{'label': 'others', 'score': 0.8298225998878479}]
[{'label': 'joy', 'score': 0.6412039399147034}]
[{'label': 'joy', 'score': 0.5282339453697205}]
[{'label': 'anger', 'score': 0.5896483659744263}]
[{'label': 'others', 'score': 0.9023444056510925}]
[{'label': 'others', 'score': 0.5407821536064148}]
[{'label': 'sadness', 'score': 0.32474371790885925}]
[{'label': 'anger', 'score': 0.6259727478027344}]
[{'label': 'anger', 'score': 0.7199124693870544}]
[{'label': 'others', 'score': 0.6646252870559692}]
[{'label': 'others', 'score': 0.7857203483581543}]
[{'label': 'others', 'score': 0.9154614806175232}]
[{'label': 'others', 'score': 0.9257824420928955}]
[{'label': 'others', 'score': 0.7441331148147583}]
[{'label': 'others', 'score': 0.8940179347991943}]
[{'label': 'others', 'score': 0.841327428817749}]
[{'label': 'others', 'score': 0.6342509984970093}]
[{'label': 'others', 'score': 0.9096708297729492}]
[{'label': 'sadness', 'score': 0.6766626238822937}]
[{'label': 'others', 'score': 0.8559589385986328}]
[{'label': 'others', 'score': 0.9056799411773682}]
[{'label': 'others', 'score': 0.680433452129364}]
[{'label': 'others', 'score': 0.931098997592926}]
[{'label': 'anger', 'score': 0.5362930297851562}]
[{'label': 'others', 'score': 0.8630813956260681}]
[{'label': 'others', 'score': 0.8231592774391174}]
[{'label': 'others', 'score': 0.8721990585327148}]
[{'label': 'others', 'score': 0.9065690040588379}]
[{'label': 'others', 'score': 0.5099225640296936}]
[{'label': 'others', 'score': 0.521209180355072}]
[{'label': 'others', 'score': 0.89458167552948}]
[{'label': 'anger', 'score': 0.6168591380119324}]
[{'label': 'others', 'score': 0.9082750678062439}]
[{'label': 'others', 'score': 0.7952588796615601}]
[{'label': 'anger', 'score': 0.657097578048706}]
[{'label': 'others', 'score': 0.8859913945198059}]
[{'label': 'others', 'score': 0.751085102558136}]
[{'label': 'anger', 'score': 0.671676516532898}]
[{'label': 'others', 'score': 0.91409832239151}]
[{'label': 'others', 'score': 0.8822423219680786}]
[{'label': 'joy', 'score': 0.8988299369812012}]
[{'label': 'others', 'score': 0.8862470388412476}]
[{'label': 'others', 'score': 0.7831652164459229}]
[{'label': 'others', 'score': 0.8879451751708984}]
[{'label': 'others', 'score': 0.602513313293457}]
[{'label': 'others', 'score': 0.8806689977645874}]
[{'label': 'others', 'score': 0.8173319697380066}]
[{'label': 'joy', 'score': 0.4844053387641907}]
[{'label': 'joy', 'score': 0.863078236579895}]
[{'label': 'joy', 'score': 0.6215968728065491}]
[{'label': 'joy', 'score': 0.5525903701782227}]
[{'label': 'others', 'score': 0.881083071231842}]
[{'label': 'anger', 'score': 0.7295556664466858}]
[{'label': 'others', 'score': 0.8597127795219421}]
[{'label': 'others', 'score': 0.7652937769889832}]
[{'label': 'others', 'score': 0.8965880870819092}]
[{'label': 'others', 'score': 0.9105571508407593}]
[{'label': 'sadness', 'score': 0.7441809773445129}]
[{'label': 'others', 'score': 0.766252338886261}]
[{'label': 'others', 'score': 0.9290570020675659}]
[{'label': 'others', 'score': 0.8628376722335815}]
[{'label': 'joy', 'score': 0.9257431030273438}]
[{'label': 'others', 'score': 0.6264520883560181}]
[{'label': 'others', 'score': 0.485050231218338}]
[{'label': 'others', 'score': 0.662372350692749}]
[{'label': 'others', 'score': 0.8410759568214417}]
[{'label': 'others', 'score': 0.8575494885444641}]
[{'label': 'joy', 'score': 0.74732905626297}]
[{'label': 'others', 'score': 0.4922248423099518}]
[{'label': 'others', 'score': 0.7128109931945801}]
[{'label': 'others', 'score': 0.87282794713974}]
[{'label': 'others', 'score': 0.6300432085990906}]
[{'label': 'others', 'score': 0.9144800901412964}]
[{'label': 'others', 'score': 0.8673152327537537}]
[{'label': 'others', 'score': 0.6211732625961304}]
[{'label': 'anger', 'score': 0.6579657196998596}]
[{'label': 'others', 'score': 0.6140266060829163}]
[{'label': 'joy', 'score': 0.6593624353408813}]
[{'label': 'others', 'score': 0.9165191054344177}]
[{'label': 'others', 'score': 0.9022155404090881}]
[{'label': 'joy', 'score': 0.6224472522735596}]
[{'label': 'others', 'score': 0.7660587430000305}]
[{'label': 'anger', 'score': 0.7489469647407532}]
[{'label': 'others', 'score': 0.6606767773628235}]
[{'label': 'anger', 'score': 0.7506966590881348}]
[{'label': 'joy', 'score': 0.566175103187561}]
[{'label': 'others', 'score': 0.8568968772888184}]
[{'label': 'others', 'score': 0.8986563086509705}]
[{'label': 'others', 'score': 0.732342004776001}]
[{'label': 'others', 'score': 0.8731973767280579}]
[{'label': 'others', 'score': 0.8342934846878052}]
[{'label': 'joy', 'score': 0.8245863318443298}]
[{'label': 'others', 'score': 0.5254682898521423}]
[{'label': 'others', 'score': 0.8304070234298706}]
[{'label': 'others', 'score': 0.7087010145187378}]
[{'label': 'others', 'score': 0.4846011698246002}]
[{'label': 'others', 'score': 0.9295569062232971}]
[{'label': 'others', 'score': 0.9114992618560791}]
[{'label': 'others', 'score': 0.9086480736732483}]
[{'label': 'others', 'score': 0.8161270618438721}]
[{'label': 'joy', 'score': 0.9465537071228027}]
[{'label': 'others', 'score': 0.887658417224884}]
[{'label': 'joy', 'score': 0.5633974671363831}]
[{'label': 'joy', 'score': 0.8031157851219177}]
[{'label': 'others', 'score': 0.8467190265655518}]
[{'label': 'joy', 'score': 0.9290326237678528}]
[{'label': 'others', 'score': 0.9131141304969788}]
[{'label': 'others', 'score': 0.9089184403419495}]
[{'label': 'others', 'score': 0.7759749889373779}]
[{'label': 'others', 'score': 0.8930233120918274}]
[{'label': 'others', 'score': 0.8539357781410217}]
[{'label': 'others', 'score': 0.7488217353820801}]
[{'label': 'anger', 'score': 0.6184180974960327}]
[{'label': 'joy', 'score': 0.9340986013412476}]
[{'label': 'others', 'score': 0.7600979208946228}]
[{'label': 'others', 'score': 0.6988987326622009}]
[{'label': 'others', 'score': 0.922627329826355}]
[{'label': 'others', 'score': 0.87970370054245}]
[{'label': 'others', 'score': 0.4833502173423767}]
[{'label': 'others', 'score': 0.8391048312187195}]
[{'label': 'others', 'score': 0.6340423822402954}]
[{'label': 'others', 'score': 0.8364623188972473}]
[{'label': 'others', 'score': 0.9018436670303345}]
[{'label': 'others', 'score': 0.7724854350090027}]
[{'label': 'others', 'score': 0.7873033285140991}]
[{'label': 'others', 'score': 0.923406183719635}]
[{'label': 'others', 'score': 0.7591214179992676}]
[{'label': 'others', 'score': 0.7396668791770935}]
[{'label': 'others', 'score': 0.9157268404960632}]
[{'label': 'others', 'score': 0.5384384989738464}]
[{'label': 'joy', 'score': 0.705734372138977}]
[{'label': 'others', 'score': 0.7334340810775757}]
[{'label': 'joy', 'score': 0.8502686619758606}]
[{'label': 'others', 'score': 0.8807046413421631}]
[{'label': 'others', 'score': 0.8897711038589478}]
[{'label': 'others', 'score': 0.9080511331558228}]
[{'label': 'others', 'score': 0.6032412648200989}]
[{'label': 'others', 'score': 0.8953544497489929}]
[{'label': 'others', 'score': 0.6901659369468689}]
[{'label': 'others', 'score': 0.8853424191474915}]
[{'label': 'others', 'score': 0.510488748550415}]
[{'label': 'joy', 'score': 0.7195818424224854}]
[{'label': 'others', 'score': 0.8600674867630005}]
[{'label': 'others', 'score': 0.7227433919906616}]
[{'label': 'others', 'score': 0.7335382699966431}]
[{'label': 'others', 'score': 0.8469381928443909}]
[{'label': 'others', 'score': 0.47987210750579834}]
[{'label': 'others', 'score': 0.801270067691803}]
[{'label': 'others', 'score': 0.8947951793670654}]
[{'label': 'others', 'score': 0.8911494612693787}]
[{'label': 'others', 'score': 0.9113104343414307}]
[{'label': 'others', 'score': 0.9145675897598267}]
[{'label': 'joy', 'score': 0.7881819605827332}]
[{'label': 'others', 'score': 0.9002678990364075}]
[{'label': 'others', 'score': 0.8955289721488953}]
[{'label': 'joy', 'score': 0.6787906289100647}]
[{'label': 'others', 'score': 0.9135403633117676}]
[{'label': 'others', 'score': 0.785843551158905}]
[{'label': 'joy', 'score': 0.7878555059432983}]
[{'label': 'others', 'score': 0.9020821452140808}]
[{'label': 'others', 'score': 0.6408913135528564}]
[{'label': 'others', 'score': 0.6185546517372131}]
[{'label': 'others', 'score': 0.5327808856964111}]
[{'label': 'others', 'score': 0.7898056507110596}]
[{'label': 'others', 'score': 0.6231953501701355}]
[{'label': 'others', 'score': 0.784370481967926}]
[{'label': 'others', 'score': 0.8882989883422852}]
[{'label': 'joy', 'score': 0.7153105139732361}]
[{'label': 'others', 'score': 0.9252214431762695}]
[{'label': 'others', 'score': 0.8888627886772156}]
[{'label': 'others', 'score': 0.5617098808288574}]
[{'label': 'others', 'score': 0.9072609543800354}]
[{'label': 'others', 'score': 0.6546840667724609}]
[{'label': 'others', 'score': 0.9153215289115906}]
[{'label': 'others', 'score': 0.9135403633117676}]
[{'label': 'others', 'score': 0.8107549548149109}]
[{'label': 'others', 'score': 0.853404700756073}]
[{'label': 'others', 'score': 0.5884504914283752}]
[{'label': 'others', 'score': 0.8623437881469727}]
[{'label': 'others', 'score': 0.6902418732643127}]
[{'label': 'others', 'score': 0.8461301326751709}]
[{'label': 'others', 'score': 0.8667405247688293}]
[{'label': 'others', 'score': 0.8635402917861938}]
[{'label': 'anger', 'score': 0.6134498715400696}]
[{'label': 'others', 'score': 0.5959134101867676}]
[{'label': 'others', 'score': 0.5610025525093079}]
[{'label': 'anger', 'score': 0.7575953006744385}]
[{'label': 'others', 'score': 0.7369645237922668}]
[{'label': 'joy', 'score': 0.95361328125}]
[{'label': 'others', 'score': 0.4863640069961548}]
[{'label': 'joy', 'score': 0.5739455223083496}]
[{'label': 'others', 'score': 0.8911116719245911}]
[{'label': 'others', 'score': 0.773350715637207}]
[{'label': 'joy', 'score': 0.758459746837616}]
[{'label': 'others', 'score': 0.9104036092758179}]
[{'label': 'others', 'score': 0.6538456082344055}]
[{'label': 'others', 'score': 0.7086960077285767}]
[{'label': 'others', 'score': 0.9171878099441528}]
